 # time   dt   totl   totg   tot n2p
  0.0000E+00  1.0000E+02  2.5000E+04  0.0000E+00  2.5000E+04  5.0000E+01  0.0000E+00  5.0000E-01  5.0000E-01
  1.0000E+02  1.0000E+02  2.5000E+04  2.7030E-04  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  1.2500E+02  2.5000E+01  2.5000E+04  3.3788E-04  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  1.5625E+02  3.1250E+01  2.5000E+04  4.2235E-04  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  1.9531E+02  3.9063E+01  2.5000E+04  5.2795E-04  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  2.4414E+02  4.8828E+01  2.5000E+04  6.5996E-04  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.0518E+02  6.1035E+01  2.5000E+04  8.2498E-04  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.8147E+02  7.6294E+01  2.5000E+04  1.0313E-03  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  4.7684E+02  9.5367E+01  2.5000E+04  1.2892E-03  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  5.9605E+02  1.1921E+02  2.5000E+04  1.6116E-03  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  7.4506E+02  1.4901E+02  2.5000E+04  2.0148E-03  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  9.3132E+02  1.8626E+02  2.5000E+04  2.5188E-03  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  1.1642E+03  2.3283E+02  2.5000E+04  3.1490E-03  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  1.4552E+03  2.9104E+02  2.5000E+04  3.9371E-03  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  1.8190E+03  3.6380E+02  2.5000E+04  4.9226E-03  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  2.2737E+03  4.5475E+02  2.5000E+04  6.1551E-03  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  2.8422E+03  5.6843E+02  2.5000E+04  7.6967E-03  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
  3.5527E+03  7.1054E+02  2.5000E+04  9.6252E-03  2.5000E+04  5.0000E+01  5.0000E-01  5.0000E-01  5.0000E-01
